1110686747,access_log,210.116.59.164," ""POST /_vti_bin/_vti_aut/fp30reg.dll HTTP/1.1"" 404 1063 ""-"" ""-"""
1110686792,access_log,210.116.59.164," ""POST /_vti_bin/_vti_aut/fp30reg.dll HTTP/1.1"" 404 1063 ""-"" ""-"""
1110686839,access_log,210.116.59.164," ""POST /_vti_bin/_vti_aut/fp30reg.dll HTTP/1.1"" 404 1063 ""-"" ""-"""
1110686891,access_log,210.116.59.164," ""POST /_vti_bin/_vti_aut/fp30reg.dll HTTP/1.1"" 404 1063 ""-"" ""-"""
1110686940,access_log,210.116.59.164," ""POST /_vti_bin/_vti_aut/fp30reg.dll HTTP/1.1"" 404 1063 ""-"" ""-"""
1110687018,access_log,211.141.115.145," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110701007,access_log,66.30.71.74," ""GET /scripts/nsiislog.dll HTTP/1.1"" 404 1050 ""-"" ""-"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710171,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710172,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710172,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710172,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710172,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710172,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710172,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710173,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710173,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710173,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710173,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710174,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710174,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710174,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110710174,access_log,218.1.111.50," ""GET http://www.yahoo.com/ HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)"""
1110712918,access_log,66.131.126.31," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110714119,access_log,69.158.7.209," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110719133,access_log,213.129.21.137," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110721694,access_log,24.23.244.160," ""GET /scripts/root.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721696,access_log,24.23.244.160," ""GET /MSADC/root.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721698,access_log,24.23.244.160," ""GET /c/winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721700,access_log,24.23.244.160," ""GET /d/winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721702,access_log,24.23.244.160," ""GET /scripts/..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721704,access_log,24.23.244.160," ""GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721706,access_log,24.23.244.160," ""GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721708,access_log,24.23.244.160," ""GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721709,access_log,24.23.244.160," ""GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721711,access_log,24.23.244.160," ""GET /scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721712,access_log,24.23.244.160," ""GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721715,access_log,24.23.244.160," ""GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721716,access_log,24.23.244.160," ""GET /scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 400 974 ""-"" ""-"""
1110721718,access_log,24.23.244.160," ""GET /scripts/..%%35c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 400 974 ""-"" ""-"""
1110721720,access_log,24.23.244.160," ""GET /scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110721722,access_log,24.23.244.160," ""GET /scripts/..%252f../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110726164,access_log,24.130.169.87," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110729667,access_log,221.237.66.208," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110735346,access_log,208.46.133.177," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110737151,access_log,218.88.202.208," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110738445,access_log,219.186.156.26," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110744972,access_log,65.202.33.226," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110749098,access_log,208.39.169.124," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110751905,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751905,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751905,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751906,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751907,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751908,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110751908,access_log,220.110.29.27," ""GET / HTTP/1.1"" 400 308 ""-"" ""-"""
1110753511,access_log,61.205.6.71," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110758852,access_log,68.191.137.235," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110768521,access_log,157.91.44.1," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110773466,access_log,209.213.220.227," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110775614,access_log,218.201.121.99," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110783205,access_log,222.166.160.63," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110789835,access_log,66.21.127.198," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110796823,access_log,24.185.27.145," ""GET / HTTP/1.1"" 403 2898 ""-"" ""Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)"""
1110798760,access_log,69.246.7.31," ""GET /scripts/root.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798760,access_log,69.246.7.31," ""GET /MSADC/root.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798760,access_log,69.246.7.31," ""GET /c/winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798761,access_log,69.246.7.31," ""GET /d/winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798761,access_log,69.246.7.31," ""GET /scripts/..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798761,access_log,69.246.7.31," ""GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798762,access_log,69.246.7.31," ""GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798762,access_log,69.246.7.31," ""GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798762,access_log,69.246.7.31," ""GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798762,access_log,69.246.7.31," ""GET /scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798762,access_log,69.246.7.31," ""GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798763,access_log,69.246.7.31," ""GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798763,access_log,69.246.7.31," ""GET /scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 400 974 ""-"" ""-"""
1110798763,access_log,69.246.7.31," ""GET /scripts/..%%35c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 400 974 ""-"" ""-"""
1110798763,access_log,69.246.7.31," ""GET /scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110798763,access_log,69.246.7.31," ""GET /scripts/..%252f../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809436,access_log,67.170.0.153," ""GET /scripts/root.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809437,access_log,67.170.0.153," ""GET /MSADC/root.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809437,access_log,67.170.0.153," ""GET /c/winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809437,access_log,67.170.0.153," ""GET /d/winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809438,access_log,67.170.0.153," ""GET /scripts/..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809441,access_log,67.170.0.153," ""GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809442,access_log,67.170.0.153," ""GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809442,access_log,67.170.0.153," ""GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809443,access_log,67.170.0.153," ""GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809443,access_log,67.170.0.153," ""GET /scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809443,access_log,67.170.0.153," ""GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
1110809444,access_log,67.170.0.153," ""GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir HTTP/1.0"" 404 1041 ""-"" ""-"""
